model_name,aux_pair,distance,role,item_id,effect,n_rows,random_effect
phi2,be_present,long,distractor,be_present__long__793,0.47776692913424584,31,-0.024224558184223786
phi2,be_present,long,distractor,be_present__long__833,0.312416015132781,31,-0.0028783736690398275
phi2,be_present,long,distractor,be_present__long__835,0.44542934048560356,31,0.026917734453755025
phi2,be_present,long,distractor,be_present__long__888,0.5514136898902154,31,-0.0017361487111737593
phi2,be_present,long,distractor,be_present__long__916,0.4737989979405557,31,0.02670894130583732
phi2,be_present,long,distractor,be_present__long__917,0.47775283936531315,31,0.026124708114131798
phi2,be_present,long,distractor,be_present__long__922,0.3646941954089749,31,-0.024289008109800267
phi2,be_present,long,distractor,be_present__long__932,0.4505611542732485,31,-0.018094062805175778
phi2,be_present,long,distractor,be_present__long__984,0.3203549538889239,31,0.0007854584724672292
phi2,be_present,long,distractor,be_present__long__985,0.41314786480319116,31,0.0025700907553395944
phi2,be_present,long,distractor,be_present__long__989,0.3465380514821699,31,-0.007386638272193169
phi2,be_present,long,filler_after_distractor,be_present__long__101,0.523178476586564,279,0.0026633218197839675
phi2,be_present,long,filler_after_distractor,be_present__long__1011,0.6590286788120064,279,0.006670712570135735
phi2,be_present,long,filler_after_distractor,be_present__long__1024,0.6178155372646974,279,0.007941078541526652
phi2,be_present,long,filler_after_distractor,be_present__long__1062,0.5166993226629004,279,0.00339159743332948
phi2,be_present,long,filler_after_distractor,be_present__long__1074,0.47631713566386996,279,0.01032664186211042
phi2,be_present,long,filler_after_distractor,be_present__long__1079,0.5064116207929495,279,0.00807002624730482
phi2,be_present,long,filler_after_distractor,be_present__long__1097,0.5917176379952379,279,0.006599282705655658
phi2,be_present,long,filler_after_distractor,be_present__long__1098,0.4952976575461767,279,0.006919754876030813
phi2,be_present,long,filler_after_distractor,be_present__long__1112,0.5405155783485768,279,0.008008338217239648
phi2,be_present,long,filler_after_distractor,be_present__long__1126,0.475222532894449,279,0.0028436414657100535
phi2,be_present,long,filler_after_distractor,be_present__long__1156,0.5720926202753539,279,0.010395870413831476
phi2,be_present,long,filler_after_distractor,be_present__long__1165,0.6648491480017221,279,0.004405113958543343
phi2,be_present,long,filler_after_distractor,be_present__long__1178,0.37880388895670575,279,-0.0017148534029615369
phi2,be_present,long,filler_after_distractor,be_present__long__1179,0.4404380757321594,279,-0.001613350324733285
phi2,be_present,long,filler_after_distractor,be_present__long__1202,0.6456960623409586,279,0.008540437212981625
phi2,be_present,long,filler_after_distractor,be_present__long__1203,0.6344801584879557,279,0.008260867074399006
phi2,be_present,long,filler_after_distractor,be_present__long__1224,0.6065049598721193,279,0.008561681248381137
phi2,be_present,long,filler_after_distractor,be_present__long__1232,0.5788872250519346,279,0.0050581313375931015
phi2,be_present,long,filler_after_distractor,be_present__long__1254,0.6753826824994925,279,0.007906739429760997
phi2,be_present,long,filler_after_distractor,be_present__long__1272,0.6026519549790249,279,0.005987010121772786
phi2,be_present,long,filler_after_distractor,be_present__long__1314,0.4616942388609746,279,0.011108706074376251
phi2,be_present,long,filler_after_distractor,be_present__long__1325,0.6153337212019069,279,0.011883315219674055
phi2,be_present,long,filler_after_distractor,be_present__long__1327,0.6666247733604951,279,0.008751038582094254
phi2,be_present,long,filler_after_distractor,be_present__long__1345,0.6346192992289007,279,0.012708205903302803
phi2,be_present,long,filler_after_distractor,be_present__long__1353,0.47980301012702314,279,0.006885880637767067
phi2,be_present,long,filler_after_distractor,be_present__long__1354,0.41018030378553605,279,0.009765730963812924
phi2,be_present,long,filler_after_distractor,be_present__long__1360,0.6052132678288286,279,0.011738637014956456
phi2,be_present,long,filler_after_distractor,be_present__long__1387,0.5096937405165806,279,0.009344312879774297
phi2,be_present,long,filler_after_distractor,be_present__long__1430,0.5830825853518687,279,0.006534764416328891
phi2,be_present,long,filler_after_distractor,be_present__long__1447,0.6889589302856007,279,0.004199653543451779
phi2,be_present,long,filler_after_distractor,be_present__long__1454,0.6615924390840702,279,0.006237457302736119
phi2,be_present,long,filler_after_distractor,be_present__long__1459,0.5841143618347824,279,0.00491818048620736
phi2,be_present,long,filler_after_distractor,be_present__long__1465,0.6149419558945523,279,0.005132042806208342
phi2,be_present,long,filler_after_distractor,be_present__long__1472,0.6062970588711427,279,0.0048884183275229535
phi2,be_present,long,filler_after_distractor,be_present__long__1474,0.6089911683058653,279,0.007324440932188401
phi2,be_present,long,filler_after_distractor,be_present__long__1475,0.5375577762562741,279,0.0075750453497773745
phi2,be_present,long,filler_after_distractor,be_present__long__1511,0.709023072300846,279,0.0073846864871226665
phi2,be_present,long,filler_after_distractor,be_present__long__1568,0.600150019464527,279,0.0036523333587099543
phi2,be_present,long,filler_after_distractor,be_present__long__1587,0.5696052052214154,279,0.005111427717311401
phi2,be_present,long,filler_after_distractor,be_present__long__1622,0.5575537698670527,279,0.004124197054080207
phi2,be_present,long,filler_after_distractor,be_present__long__1630,0.4093585783435452,279,0.0033313416238326663
phi2,be_present,long,filler_after_distractor,be_present__long__1639,0.5620159060297046,279,0.00734168910638405
phi2,be_present,long,filler_after_distractor,be_present__long__186,0.6531525000021876,279,0.011254607990223866
phi2,be_present,long,filler_after_distractor,be_present__long__200,0.6868625763923891,279,0.011030050161491578
phi2,be_present,long,filler_after_distractor,be_present__long__219,0.6545239793784302,279,0.005381837113356506
phi2,be_present,long,filler_after_distractor,be_present__long__227,0.5576886139462925,279,-0.001123199326163129
phi2,be_present,long,filler_after_distractor,be_present__long__238,0.6870054497940993,279,0.006811808514338664
phi2,be_present,long,filler_after_distractor,be_present__long__276,0.6385086873098941,279,0.009431076733442184
phi2,be_present,long,filler_after_distractor,be_present__long__287,0.6604068851812765,279,0.00608545392217602
phi2,be_present,long,filler_after_distractor,be_present__long__293,0.6017665657945859,279,0.007331099561465685
phi2,be_present,long,filler_after_distractor,be_present__long__298,0.6288087564557256,279,0.009679572129335021
phi2,be_present,long,filler_after_distractor,be_present__long__307,0.5721908863300064,279,0.00743994490647401
phi2,be_present,long,filler_after_distractor,be_present__long__310,0.605468756836375,279,0.004717471351760261
phi2,be_present,long,filler_after_distractor,be_present__long__317,0.46291885581067815,279,0.0007720933592874925
phi2,be_present,long,filler_after_distractor,be_present__long__33,0.6303418648285678,279,0.006304228177634609
phi2,be_present,long,filler_after_distractor,be_present__long__332,0.6175310141724071,279,-0.0011816947690902215
phi2,be_present,long,filler_after_distractor,be_present__long__333,0.6305675267318671,279,0.003372469256001126
phi2,be_present,long,filler_after_distractor,be_present__long__345,0.5899386217944511,279,0.0019564782419512327
phi2,be_present,long,filler_after_distractor,be_present__long__351,0.674637456094065,279,0.003872645798549853
phi2,be_present,long,filler_after_distractor,be_present__long__354,0.4507993404155991,279,0.0066132836017130025
phi2,be_present,long,filler_after_distractor,be_present__long__355,0.5671748875717109,279,0.0006249950778099751
phi2,be_present,long,filler_after_distractor,be_present__long__383,0.5852020496108626,279,0.006614250948779466
phi2,be_present,long,filler_after_distractor,be_present__long__399,0.5738144912172817,279,0.007092906582740037
phi2,be_present,long,filler_after_distractor,be_present__long__415,0.5770987780717965,279,0.006750930594714308
phi2,be_present,long,filler_after_distractor,be_present__long__421,0.5717081391255915,279,0.0015185229667198684
phi2,be_present,long,filler_after_distractor,be_present__long__44,0.723578001863213,279,0.008073078688754821
phi2,be_present,long,filler_after_distractor,be_present__long__451,0.6307982714799997,279,0.006296523582978055
phi2,be_present,long,filler_after_distractor,be_present__long__452,0.647522464875252,279,0.008110336932657435
phi2,be_present,long,filler_after_distractor,be_present__long__487,0.7746981754097887,279,0.006072926264937201
phi2,be_present,long,filler_after_distractor,be_present__long__491,0.6743726320164178,279,0.004979379715458037
phi2,be_present,long,filler_after_distractor,be_present__long__496,0.7553725293887559,279,0.009123754330433394
phi2,be_present,long,filler_after_distractor,be_present__long__498,0.6415641060012216,279,0.005520776181238095
phi2,be_present,long,filler_after_distractor,be_present__long__533,0.6622143612113051,279,0.005749005143360423
phi2,be_present,long,filler_after_distractor,be_present__long__544,0.5909633807383985,279,0.0027899588308026688
phi2,be_present,long,filler_after_distractor,be_present__long__549,0.5212829924826127,279,0.004093706821455323
phi2,be_present,long,filler_after_distractor,be_present__long__561,0.596152469676028,279,0.012693986243244557
phi2,be_present,long,filler_after_distractor,be_present__long__584,0.6606124071237435,279,0.011160782161152056
phi2,be_present,long,filler_after_distractor,be_present__long__655,0.6920158187975592,279,0.003858077483365183
phi2,be_present,long,filler_after_distractor,be_present__long__66,0.636968875871337,279,0.006733323510829686
phi2,be_present,long,filler_after_distractor,be_present__long__671,0.650328485769183,279,0.008926859893251916
phi2,be_present,long,filler_after_distractor,be_present__long__68,0.6403428867299069,279,0.006342665696229551
phi2,be_present,long,filler_after_distractor,be_present__long__705,0.5312534865512643,279,0.0016073138055835573
phi2,be_present,long,filler_after_distractor,be_present__long__722,0.7067460569429569,279,0.009117840866034177
phi2,be_present,long,filler_after_distractor,be_present__long__723,0.71860412884784,279,0.0061986369471396146
phi2,be_present,long,filler_after_distractor,be_present__long__74,0.5881320618386764,279,0.013018532893136403
phi2,be_present,long,filler_after_distractor,be_present__long__760,0.7193113620990493,279,0.007784152970946382
phi2,be_present,long,filler_after_distractor,be_present__long__766,0.6031907536222944,279,0.004400099477460307
phi2,be_present,long,filler_after_distractor,be_present__long__77,0.6249020791822865,279,0.007942893599096586
phi2,be_present,long,filler_after_distractor,be_present__long__79,0.5815425448947482,279,0.007427502703923041
phi2,be_present,long,filler_after_distractor,be_present__long__793,0.5069658559710322,279,0.0053619056619623635
phi2,be_present,long,filler_after_distractor,be_present__long__833,0.5418861826688158,279,0.010338786682347664
phi2,be_present,long,filler_after_distractor,be_present__long__835,0.5924255959022002,279,0.009095608974443108
phi2,be_present,long,filler_after_distractor,be_present__long__888,0.743547490848008,279,0.004521171679206216
phi2,be_present,long,filler_after_distractor,be_present__long__916,0.5931626289121567,279,0.003506916825489325
phi2,be_present,long,filler_after_distractor,be_present__long__917,0.5975699681107716,279,0.001889755221677936
phi2,be_present,long,filler_after_distractor,be_present__long__922,0.6971854001390464,279,0.009991628722050708
phi2,be_present,long,filler_after_distractor,be_present__long__932,0.707072162286355,279,0.010873121172723798
phi2,be_present,long,filler_after_distractor,be_present__long__984,0.5540710264636625,279,0.012527441892999891
phi2,be_present,long,filler_after_distractor,be_present__long__985,0.5246371026534761,279,0.0077884496326514835
phi2,be_present,long,filler_after_distractor,be_present__long__989,0.47152735939162604,279,0.011633408112337934
phi2,be_present,long,final,be_present__long__101,3.304715864119991,31,-0.04728357253536102
phi2,be_present,long,final,be_present__long__1011,4.348807581009403,31,-0.004970335191296001
phi2,be_present,long,final,be_present__long__1024,4.247120365019767,31,-0.0009024835401965726
phi2,be_present,long,final,be_present__long__1062,3.476175062118038,31,-0.008952110044417863
phi2,be_present,long,final,be_present__long__1074,3.4003048866025862,31,-0.015555197192776591
phi2,be_present,long,final,be_present__long__1079,3.9753986481697328,31,-0.014685815380465603
phi2,be_present,long,final,be_present__long__1097,4.261310454337828,31,0.001978412751228557
phi2,be_present,long,final,be_present__long__1098,3.901137290462371,31,-0.03308619222333358
phi2,be_present,long,final,be_present__long__1112,4.137032970305412,31,-0.013532207858177926
phi2,be_present,long,final,be_present__long__1126,3.3691800640475367,31,-0.07062358240927419
phi2,be_present,long,final,be_present__long__1156,3.8671531677246094,31,-0.009439560674851948
phi2,be_present,long,final,be_present__long__1165,4.00724115679341,31,-0.043775619999054945
phi2,be_present,long,final,be_present__long__1178,3.0908048998924995,31,-0.060311871190224915
phi2,be_present,long,final,be_present__long__1179,3.1218197422642864,31,-0.06258675359910533
phi2,be_present,long,final,be_present__long__1202,4.295819836278116,31,-0.005822550865911676
phi2,be_present,long,final,be_present__long__1203,4.303605356524067,31,-0.009404397779895417
phi2,be_present,long,final,be_present__long__1224,4.372547887986706,31,0.000583925554829243
phi2,be_present,long,final,be_present__long__1232,4.332135323555239,31,-0.002259315982941653
phi2,be_present,long,final,be_present__long__1254,4.664491807260821,31,-0.016800019048875386
phi2,be_present,long,final,be_present__long__1272,4.451940413444273,31,-0.03345514112903226
phi2,be_present,long,final,be_present__long__1314,3.337163309897146,31,-0.018694016241258205
phi2,be_present,long,final,be_present__long__1325,3.8698317620062057,31,-0.017536686312767762
phi2,be_present,long,final,be_present__long__1327,4.0931214363344255,31,-0.009075380140735273
phi2,be_present,long,final,be_present__long__1345,4.21372321344191,31,-0.017990389177876136
phi2,be_present,long,final,be_present__long__1353,3.402335536095404,31,-0.045601506387033766
phi2,be_present,long,final,be_present__long__1354,3.0095281293315272,31,-0.038195456227948586
phi2,be_present,long,final,be_present__long__1360,3.7736562605827086,31,-0.04417896270751952
phi2,be_present,long,final,be_present__long__1387,3.5801398369573776,31,-0.0005639599215599933
phi2,be_present,long,final,be_present__long__1430,3.6543583716115644,31,-0.05159817972490865
phi2,be_present,long,final,be_present__long__1447,4.856319365962859,31,0.0035545902867470903
phi2,be_present,long,final,be_present__long__1454,4.757898853671167,31,0.047842087284211174
phi2,be_present,long,final,be_present__long__1459,4.5405338964154645,31,0.0031577079526839665
phi2,be_present,long,final,be_present__long__1465,4.598258664531093,31,0.027071645182947957
phi2,be_present,long,final,be_present__long__1472,4.565283067764774,31,0.012867281513829374
phi2,be_present,long,final,be_present__long__1474,4.442272340097735,31,-0.0024492509903446427
phi2,be_present,long,final,be_present__long__1475,4.060574039336173,31,-0.011540566721270169
phi2,be_present,long,final,be_present__long__1511,4.40056570114628,31,-0.00042032426403415535
phi2,be_present,long,final,be_present__long__1568,4.688318744782479,31,0.009640632137175515
phi2,be_present,long,final,be_present__long__1587,4.755395489354288,31,0.0013223771126039566
phi2,be_present,long,final,be_present__long__1622,3.481407227054719,31,-0.04957014514553931
phi2,be_present,long,final,be_present__long__1630,2.998136366567304,31,-0.058280052677277615
phi2,be_present,long,final,be_present__long__1639,3.7480154037475586,31,-0.04940925105925529
phi2,be_present,long,final,be_present__long__186,4.124225185763452,31,0.0007738297985445898
phi2,be_present,long,final,be_present__long__200,4.1810119075159875,31,-0.02238904276201803
phi2,be_present,long,final,be_present__long__219,4.242805327138593,31,0.006602564165669101
phi2,be_present,long,final,be_present__long__227,3.835241686913275,31,-0.003076430289976073
phi2,be_present,long,final,be_present__long__238,4.569814466661023,31,0.003699271909652216
phi2,be_present,long,final,be_present__long__276,4.551059415263515,31,0.02968323615289502
phi2,be_present,long,final,be_present__long__287,3.8021662927442983,31,0.006659015532462822
phi2,be_present,long,final,be_present__long__293,3.4798689503823557,31,-0.0592967002622543
phi2,be_present,long,final,be_present__long__298,3.8382316404773342,31,0.02284425304782007
phi2,be_present,long,final,be_present__long__307,3.532339742106776,31,0.0011960306475239228
phi2,be_present,long,final,be_present__long__310,3.676154874986218,31,-0.026822120912613406
phi2,be_present,long,final,be_present__long__317,3.291474649983068,31,-0.034115329865486405
phi2,be_present,long,final,be_present__long__33,4.4489101286857355,31,-0.0030447129280336666
phi2,be_present,long,final,be_present__long__332,4.169748244747039,31,-0.06230665022327055
phi2,be_present,long,final,be_present__long__333,4.184889639577558,31,-0.05673623854114164
phi2,be_present,long,final,be_present__long__345,4.135058987525202,31,-0.04344103413243449
phi2,be_present,long,final,be_present__long__351,4.3625512892200105,31,-0.05548781733359061
phi2,be_present,long,final,be_present__long__354,3.2610815417382026,31,-0.04726062282439201
phi2,be_present,long,final,be_present__long__355,4.037764856892247,31,-0.04706127412857547
phi2,be_present,long,final,be_present__long__383,4.485549373011435,31,0.01703240794520222
phi2,be_present,long,final,be_present__long__399,4.233472024240801,31,-0.003929938039472036
phi2,be_present,long,final,be_present__long__415,3.981366188295426,31,-0.010727205584126142
phi2,be_present,long,final,be_present__long__421,3.6617567000850553,31,-0.030896432938114303
phi2,be_present,long,final,be_present__long__44,4.708163876687327,31,0.014009814108571677
phi2,be_present,long,final,be_present__long__451,4.370005023094915,31,0.014491050474105309
phi2,be_present,long,final,be_present__long__452,4.421887243947675,31,0.024079199760190895
phi2,be_present,long,final,be_present__long__487,4.543986966533046,31,0.003931599278603817
phi2,be_present,long,final,be_present__long__491,4.709938172371157,31,0.015411469244187884
phi2,be_present,long,final,be_present__long__496,4.524064679299632,31,-0.014410572667275707
phi2,be_present,long,final,be_present__long__498,4.403936786036337,31,-0.016849425531202746
phi2,be_present,long,final,be_present__long__533,4.449779418206984,31,-0.003616394535187769
phi2,be_present,long,final,be_present__long__544,4.031138604687106,31,-0.017275379550072453
phi2,be_present,long,final,be_present__long__549,3.334780569999449,31,-0.06666380359280494
phi2,be_present,long,final,be_present__long__561,4.108017859920379,31,-0.04017162322998047
phi2,be_present,long,final,be_present__long__584,4.4014128100487495,31,-4.399207330519243e-05
phi2,be_present,long,final,be_present__long__655,4.337982300789125,31,0.00447860840828188
phi2,be_present,long,final,be_present__long__66,4.411005112432664,31,0.0021551193729523526
phi2,be_present,long,final,be_present__long__671,4.268690170780305,31,-0.014380639599215603
phi2,be_present,long,final,be_present__long__68,4.638604164123535,31,0.03317442247944494
phi2,be_present,long,final,be_present__long__705,4.7482421321253625,31,0.04378315710252332
phi2,be_present,long,final,be_present__long__722,4.906053635381883,31,0.03011023613714403
phi2,be_present,long,final,be_present__long__723,4.424927988360005,31,0.0055328492195375455
phi2,be_present,long,final,be_present__long__74,4.015294136539582,31,-0.008022369876984643
phi2,be_present,long,final,be_present__long__760,4.501085835118448,31,-0.0036290076471144172
phi2,be_present,long,final,be_present__long__766,4.16616282924529,31,-0.0029603281328755057
phi2,be_present,long,final,be_present__long__77,4.397196277495353,31,0.0026055612871723755
phi2,be_present,long,final,be_present__long__79,4.464688454904864,31,0.006061400136639986
phi2,be_present,long,final,be_present__long__793,3.5291830493557836,31,-0.005579671552104343
phi2,be_present,long,final,be_present__long__833,3.5035279181695755,31,-0.018893826392389117
phi2,be_present,long,final,be_present__long__835,4.219441813807333,31,0.0329113314228673
phi2,be_present,long,final,be_present__long__888,4.598234791909495,31,-0.014352613879788327
phi2,be_present,long,final,be_present__long__916,4.569728389863045,31,0.0069834186184790726
phi2,be_present,long,final,be_present__long__917,4.289017215851815,31,-0.022333391251102588
phi2,be_present,long,final,be_present__long__922,3.935207397707047,31,-0.017332600009056835
phi2,be_present,long,final,be_present__long__932,4.017318233366935,31,-0.037303432341544866
phi2,be_present,long,final,be_present__long__984,3.9801810479933217,31,-0.00656266366281818
phi2,be_present,long,final,be_present__long__985,3.5919038403418755,31,-0.02362986533872543
phi2,be_present,long,final,be_present__long__989,3.1963130274126605,31,-0.03844387300552863
phi2,be_present,long,prefix_before_subject,be_present__long__101,-0.03825190759474229,31,-0.0027138187039282926
phi2,be_present,long,prefix_before_subject,be_present__long__1011,0.08081186971356791,31,0.010431597309727824
phi2,be_present,long,prefix_before_subject,be_present__long__1024,0.06307069716915006,31,0.009916459360430317
phi2,be_present,long,prefix_before_subject,be_present__long__1062,0.06403310837284211,31,-0.004585942914409009
phi2,be_present,long,prefix_before_subject,be_present__long__1074,0.10256558079873361,31,0.0012305475050403234
phi2,be_present,long,prefix_before_subject,be_present__long__1079,0.09890460968017575,31,0.006828185050718243
phi2,be_present,long,prefix_before_subject,be_present__long__1097,0.08202005201770411,31,0.007918511667559225
phi2,be_present,long,prefix_before_subject,be_present__long__1098,-0.008085896891932329,31,0.00444849075809601
phi2,be_present,long,prefix_before_subject,be_present__long__1112,0.03506171318792527,31,0.0101159926383726
phi2,be_present,long,prefix_before_subject,be_present__long__1126,0.04701208299206149,31,-0.005551061322612146
phi2,be_present,long,prefix_before_subject,be_present__long__1156,0.11162228738107989,31,0.0032500913066248714
phi2,be_present,long,prefix_before_subject,be_present__long__1165,0.1029489271102413,31,0.0031693673902942246
phi2,be_present,long,prefix_before_subject,be_present__long__1178,-0.040853069674584144,31,-0.008343942703739303
phi2,be_present,long,prefix_before_subject,be_present__long__1179,0.009094053699124251,31,-0.00843937166275517
phi2,be_present,long,prefix_before_subject,be_present__long__1202,0.14551233476208103,31,0.00897872063421434
phi2,be_present,long,prefix_before_subject,be_present__long__1203,0.132576419461158,31,0.0111344245172316
phi2,be_present,long,prefix_before_subject,be_present__long__1224,0.1254438277213804,31,0.010482142048497362
phi2,be_present,long,prefix_before_subject,be_present__long__1232,0.12605304102743825,31,0.006957730939311376
phi2,be_present,long,prefix_before_subject,be_present__long__1254,0.11191832634710495,31,0.00981786174158896
phi2,be_present,long,prefix_before_subject,be_present__long__1272,0.08662389939831147,31,0.0060685680758568485
phi2,be_present,long,prefix_before_subject,be_present__long__1314,0.13578156502016125,31,0.005646767154816655
phi2,be_present,long,prefix_before_subject,be_present__long__1325,0.016670319341844132,31,0.0038311558385049124
phi2,be_present,long,prefix_before_subject,be_present__long__1327,0.038392959102507555,31,0.0016148474908644224
phi2,be_present,long,prefix_before_subject,be_present__long__1345,0.06617469172323903,31,0.006917215162707909
phi2,be_present,long,prefix_before_subject,be_present__long__1353,-0.028793796416251873,31,-0.005236194979759947
phi2,be_present,long,prefix_before_subject,be_present__long__1354,0.053538476267168594,31,-0.002861545931908387
phi2,be_present,long,prefix_before_subject,be_present__long__1360,0.03643368136498236,31,-0.005263420843308972
phi2,be_present,long,prefix_before_subject,be_present__long__1387,0.14195568330826294,31,0.004185615047331766
phi2,be_present,long,prefix_before_subject,be_present__long__1430,0.021701812744140618,31,-0.004440861363564762
phi2,be_present,long,prefix_before_subject,be_present__long__1447,0.1977699033675655,31,0.007525536321824604
phi2,be_present,long,prefix_before_subject,be_present__long__1454,0.180630745426301,31,0.00717704526839718
phi2,be_present,long,prefix_before_subject,be_present__long__1459,0.12367946870865358,31,0.002291587091261346
phi2,be_present,long,prefix_before_subject,be_present__long__1465,0.1715004213394657,31,0.010740341678742436
phi2,be_present,long,prefix_before_subject,be_present__long__1472,0.1407375335693359,31,0.0065360223093340435
phi2,be_present,long,prefix_before_subject,be_present__long__1474,0.11549408205093875,31,0.0028761586835307413
phi2,be_present,long,prefix_before_subject,be_present__long__1475,0.13718377390215472,31,0.005242563063098549
phi2,be_present,long,prefix_before_subject,be_present__long__1511,0.0827158958681168,31,0.0057085714032573155
phi2,be_present,long,prefix_before_subject,be_present__long__1568,0.13526116648027972,31,0.013695070820470008
phi2,be_present,long,prefix_before_subject,be_present__long__1587,0.15482508751653853,31,0.015721536451770407
phi2,be_present,long,prefix_before_subject,be_present__long__1622,0.09601097722207344,31,8.090849845641912e-06
phi2,be_present,long,prefix_before_subject,be_present__long__1630,-0.00698384931010584,31,-0.0017485157135994204
phi2,be_present,long,prefix_before_subject,be_present__long__1639,0.07355634627803678,31,0.009336963776619186
phi2,be_present,long,prefix_before_subject,be_present__long__186,0.08132414663991619,31,0.004932372800765497
phi2,be_present,long,prefix_before_subject,be_present__long__200,0.08350116975845828,31,0.0022528556085401976
phi2,be_present,long,prefix_before_subject,be_present__long__219,0.01570027874362083,31,0.0040981846470986676
phi2,be_present,long,prefix_before_subject,be_present__long__227,0.018191799040763602,31,0.013150184385238147
phi2,be_present,long,prefix_before_subject,be_present__long__238,0.037359453016711806,31,0.00974981246456024
phi2,be_present,long,prefix_before_subject,be_present__long__276,0.10752711757536856,31,0.007839910445674761
phi2,be_present,long,prefix_before_subject,be_present__long__287,0.005372047424316403,31,0.0021290625295331367
phi2,be_present,long,prefix_before_subject,be_present__long__293,-0.05355287367297755,31,0.0015962969872259432
phi2,be_present,long,prefix_before_subject,be_present__long__298,0.0327535444690335,31,0.00779318040417087
phi2,be_present,long,prefix_before_subject,be_present__long__307,0.008956047796433976,31,0.002538250338646674
phi2,be_present,long,prefix_before_subject,be_present__long__310,-0.010208345228625874,31,0.004837036132812493
phi2,be_present,long,prefix_before_subject,be_present__long__317,-0.06714965451148246,31,-0.0026929301600302383
phi2,be_present,long,prefix_before_subject,be_present__long__33,0.09465931307884953,31,0.0033359527587890707
phi2,be_present,long,prefix_before_subject,be_present__long__332,0.09146010491155808,31,0.009620389630717608
phi2,be_present,long,prefix_before_subject,be_present__long__333,0.09862819794685608,31,0.012432467552923387
phi2,be_present,long,prefix_before_subject,be_present__long__345,0.096482430734942,31,0.008144717062673262
phi2,be_present,long,prefix_before_subject,be_present__long__351,0.10928255511868383,31,0.010636483469317039
phi2,be_present,long,prefix_before_subject,be_present__long__354,0.11037078980476622,31,0.003070000679262229
phi2,be_present,long,prefix_before_subject,be_present__long__355,0.09377165763608868,31,0.008016124848396549
phi2,be_present,long,prefix_before_subject,be_present__long__383,0.06543420976208099,31,0.007201040944745467
phi2,be_present,long,prefix_before_subject,be_present__long__399,0.06676846165810861,31,0.004192444585984758
phi2,be_present,long,prefix_before_subject,be_present__long__415,0.046115444552513866,31,0.00885738865021737
phi2,be_present,long,prefix_before_subject,be_present__long__421,0.008440079227570564,31,-0.0005833718084519811
phi2,be_present,long,prefix_before_subject,be_present__long__44,0.12850936766593685,31,0.006417274475097667
phi2,be_present,long,prefix_before_subject,be_present__long__451,0.02876973921252835,31,0.007442566656297261
phi2,be_present,long,prefix_before_subject,be_present__long__452,0.04301871022870464,31,0.00556838127874558
phi2,be_present,long,prefix_before_subject,be_present__long__487,0.12339613514561805,31,0.0037703667917559224
phi2,be_present,long,prefix_before_subject,be_present__long__491,0.08922964526760963,31,0.007096198297316022
phi2,be_present,long,prefix_before_subject,be_present__long__496,0.08990213947911413,31,0.0014362950478830645
phi2,be_present,long,prefix_before_subject,be_present__long__498,0.08022551382741618,31,-0.003457223215410781
phi2,be_present,long,prefix_before_subject,be_present__long__533,0.07326584477578439,31,0.007255523435531129
phi2,be_present,long,prefix_before_subject,be_present__long__544,0.0944492278560515,31,0.013758751653855842
phi2,be_present,long,prefix_before_subject,be_present__long__549,-0.01288786242085117,31,-0.008417775554041705
phi2,be_present,long,prefix_before_subject,be_present__long__561,0.022125521013813633,31,0.006227554813508055
phi2,be_present,long,prefix_before_subject,be_present__long__584,0.1188438477054719,31,0.016629526692052046
phi2,be_present,long,prefix_before_subject,be_present__long__655,0.1114248767975838,31,0.007187720268003404
phi2,be_present,long,prefix_before_subject,be_present__long__66,0.11534426289220008,31,0.009035910329511086
phi2,be_present,long,prefix_before_subject,be_present__long__671,0.09182969985469694,31,0.00484315810665007
phi2,be_present,long,prefix_before_subject,be_present__long__68,0.14184727207306894,31,0.01186752319335937
phi2,be_present,long,prefix_before_subject,be_present__long__705,0.10272592113864036,31,0.014452749683010958
phi2,be_present,long,prefix_before_subject,be_present__long__722,0.17079565601964147,31,0.009141214432254914
phi2,be_present,long,prefix_before_subject,be_present__long__723,0.12053649656234247,31,0.006683226554624494
phi2,be_present,long,prefix_before_subject,be_present__long__74,0.1513918292137884,31,0.011273014929986759
phi2,be_present,long,prefix_before_subject,be_present__long__760,0.17054456280123803,31,0.007982438610446067
phi2,be_present,long,prefix_before_subject,be_present__long__766,-0.00660244111091859,31,-0.0005767268519247732
phi2,be_present,long,prefix_before_subject,be_present__long__77,0.09891325427639867,31,0.010980636842789179
phi2,be_present,long,prefix_before_subject,be_present__long__79,0.11002595963016631,31,0.00999619883875693
phi2,be_present,long,prefix_before_subject,be_present__long__793,-0.01198297931301979,31,0.0006460066764585452
phi2,be_present,long,prefix_before_subject,be_present__long__833,0.022149701272287672,31,-0.0038183889081401154
phi2,be_present,long,prefix_before_subject,be_present__long__835,0.08463275048040572,31,0.007417155850318174
phi2,be_present,long,prefix_before_subject,be_present__long__888,0.10765011079849734,31,0.0026213122952369076
phi2,be_present,long,prefix_before_subject,be_present__long__916,0.12750130314980782,31,0.007458102318548396
phi2,be_present,long,prefix_before_subject,be_present__long__917,0.0943193435668945,31,0.002046954247259323
phi2,be_present,long,prefix_before_subject,be_present__long__922,0.07246337398405997,31,0.0017878009426978308
phi2,be_present,long,prefix_before_subject,be_present__long__932,0.04980779463245021,31,0.003758645826770413
